Caption;cluster;URL;type;mean_sscd;max_sscd;Index
FUSE Roll Top Backpack 25 - View 81;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_LV/v1627014415812/sits/ogio-backpack-2020-fuse-25-rolltop/ogio-backpack-2020-fuse-25-rolltop_1___9.png?sfrm=png&sw=600;TM;0.0736461132764816;0.1475609987974167;1077852081
FUSE Roll Top Backpack 25 - View 91;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_PT/v1604020923761/sits/ogio-backpack-2020-fuse-25-rolltop/ogio-backpack-2020-fuse-25-rolltop_1___10.png?sfrm=png&sw=600;TM;0.0377138070762157;0.1012564748525619;1311057528
Renegade RSS Laptop Backpack - View 10;6;https://www.callawaygolf.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_US/v1586026076441/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15264___10.png?sfrm=png;TM;0.244159460067749;0.4617411494255066;1414204477
Renegade RSS Laptop Backpack - View 11;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1611206941713/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15264___2.png?sfrm=png&sw=600;TM;0.0170633755624294;0.0764503106474876;176173831
Renegade RSS Laptop Backpack - View 2;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_NL/v1571262720979/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___2.png?sfrm=png&sw=600;TM;0.0189403928816318;0.0649852156639099;985781054
Renegade RSS Laptop Backpack - View 21;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_PT/v1627100799671/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15264___3.png?sfrm=png&sw=600;TM;0.1751867979764938;0.3296071290969848;278795022
Renegade RSS Laptop Backpack - View 3;6;https://eu.callawaygolf.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_ES/v1614403466550/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_1___3.png?sw=950&sfrm=png;TM;0.0647501796483993;0.2318857312202453;308521978
Renegade RSS Laptop Backpack - View 31;6;https://www.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_US/v1600794575200/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15264___4.png?sfrm=png&sw=600;TM;0.0271696411073207;0.091523140668869;1607260297
Renegade RSS Laptop Backpack - View 4;6;https://eu.callawaygolf.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1575543415678/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___4.png?sfrm=png;TM;0.0273473802953958;0.0467343032360076;1259854985
Renegade RSS Laptop Backpack - View 41;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GR/v1614490155201/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15264___5.png?sfrm=png&sw=600;TM;0.0201208628714084;0.0424039363861084;1348502550
Renegade RSS Laptop Backpack - View 5;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_SE/v1571262720979/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___5.png?sfrm=png&sw=600;TM;0.0344297178089618;0.0587143972516059;136565496
Renegade RSS Laptop Backpack - View 51;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_SK/v1618719952534/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___6.png?sfrm=png&sw=600;TM;0.4013852477073669;0.5645716786384583;608427790
Renegade RSS Laptop Backpack - View 91;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1623990170544/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___10.png?sfrm=png&sw=600;TM;0.0869553908705711;0.285070538520813;909615010
Rig 9800 Travel Bag - View 3;6;https://eu.callawaygolf.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_SK/v1611309835161/sits/ogio-bags-travel-2017-rig-9800/ogio-bags-travel-2017-rig-9800_12021___3.png?sw=950&sfrm=png;TM;;;57320422
Rig 9800 Travel Bag - View 5;6;https://eu.callawaygolf.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_SI/v1611309835161/sits/ogio-bags-travel-2017-rig-9800/ogio-bags-travel-2017-rig-9800_16900___5.png?sw=950&sfrm=png;TM;;;1465272667
Rig 9800 Travel Bag - View 51;6;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_SE/v1611725131025/sits/ogio-bags-travel-2017-rig-9800/ogio-bags-travel-2017-rig-9800_1___6.png?sfrm=png&sw=600;TM;0.0780486240983009;0.1258224099874496;444374366
