Caption;cluster;URL;type;mean_sscd;max_sscd;Index
Shaw Floors Caress By Shaw Cashmere II Lg Blush 00125_CC10B;3;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc10b_00125_main.jpg;TM;0.0104185519739985;0.0522962734103202;186750055
Shaw Floors Caress By Shaw Cashmere II Lg Spruce 00321_CC10B;3;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc10b_00321_main.jpg;TM;0.0266385078430175;0.0540254637598991;1406754794
Shaw Floors Caress By Shaw Cashmere III Lg Onyx 00528_CC11B;3;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc11b_00528_main.jpg;TM;0.0255221221596002;0.0580154359340667;2079290987
Shaw Floors Caress By Shaw Cashmere III Lg Pacific 00524_CC11B;3;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc11b_00524_main.jpg;TM;0.0044144615530967;0.0537465997040271;2054379828
Shaw Floors Caress By Shaw Cashmere III Lg Yearling 00107_CC11B;3;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00107_cc11b_20160222_livingroom_3_square.jpg;VM;0.1386583149433136;0.7522358298301697;1704891531
Shaw Floors Caress By Shaw Cashmere Iv Bison 00707_CCS04;3;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs04_00707_main.jpg;TM;-0.003922683186829;0.0675333589315414;1186088438
Shaw Floors Caress By Shaw Devon Classic II Toasted Grain 0241B_CCS94;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs94_0241b_main.jpg;TM;0.0246561393141746;0.0669968724250793;1089997823
Shaw Floors Caress By Shaw Quiet Comfort Classic I Deep Indigo 00424_CCB96;3;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00424_ccb96_20130523_bedroom_2_square.jpg;TM;0.0717731490731239;0.1062639355659484;944911544
Shaw Floors Caress By Shaw Quiet Comfort Classic II Chestnut 00726_CCB97;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb97_00726_main.jpg;TM;0.0315363444387912;0.0591181367635726;1025272595
Shaw Floors Caress By Shaw Quiet Comfort Classic III Atlantic 00523_CCB98;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb98_00523_main.jpg;TM;0.0203195121139287;0.0843234434723854;1644401276
Shaw Floors Caress By Shaw Quiet Comfort Classic III Froth 00520_CCB98;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb98_00520_main.jpg;TM;0.0205117408186197;0.0590395331382751;1645919208
Shaw Floors Caress By Shaw Quiet Comfort Classic Iv Rich Henna 00620_CCB99;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb99_00620_main.jpg;TM;0.0301473028957843;0.0755442529916763;1914513572
Shaw Floors Caress By Shaw Quiet Comfort Classic Iv Silver Lining 00123_CCB99;3;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb99_00123_main.jpg;TM;0.0143218096345663;0.0628726780414581;492338974
Shaw Floors Value Collections Cashmere I Lg Net Barnboard 00525_CC47B;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc47b_00525_main.jpg;TM;0.0184111110866069;0.0541629567742347;1690386413
Shaw Floors Value Collections Cashmere I Lg Net Harvest Moon 00126_CC47B;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc47b_00126_main.jpg;TM;0.0124100940302014;0.0344855077564716;968073555
Shaw Floors Value Collections Cashmere I Lg Net Pebble Path 00722_CC47B;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc47b_00722_main.jpg;TM;0.0264208856970071;0.0571508631110191;1942644564
Shaw Floors Value Collections Cashmere Iv Lg Net Brass Lantern 00222_CC50B;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc50b_00222_main.jpg;TM;0.0406456217169761;0.0997612252831459;1151790569
Shaw Floors Value Collections Cashmere Iv Lg Net Jade 00323_CC50B;3;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc50b_00323_main.jpg;TM;0.0310839675366878;0.0632751211524009;1555272066
Shaw Floors Value Collections Cashmere Iv Lg Net Navajo 00703_CC50B;3;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc50b_00703_main.jpg;TM;0.0233414713293313;0.0946604758501052;75460420
