Caption;cluster;URL;type;mean_sscd;max_sscd;Index
Aero 52-984520RED 52 Series 15x8 Wheel, 5 on 4-1/2 BP, 2 Inch BS IMCA;2;http://static.speedwaymotors.com/RS/SR/Product/14/25852984520RED_L_1a8d1214.jpg;VM;0.6720064878463745;0.8017959594726562;1510145192
Aero 52-984720BLU 52 Series 15x8 Wheel, 5 on 4-3/4 BP, 2 Inch BS IMCA;2;http://static.speedwaymotors.com/RS/SR/Product/19/25852984720BLU_T_1a8d1093.jpg;VM;0.6623507142066956;0.8614054322242737;198751384
Aero 52-984740RED 52 Series 15x8 Wheel, 5 on 4-3/4 BP, 4 Inch BS IMCA;2;http://static.speedwaymotors.com/RS/SR/Product/32/25852984740RED_S_1a8d0ef3.jpg;TM;0.5653051733970642;0.6350449919700623;479578385
Aero 52-985030GOL 52 Series 15x8 Inch Wheel, 5 on 5 BP, 3 Inch BS IMCA;2;http://static.speedwaymotors.com/RS/SR/Product/27/25852985030GOL_S_1a8d0eff.jpg;TM;0.4814115464687347;0.579820454120636;602994679
Aero 53-204720 53 Series 15x10 Wheel, BLock, 5 on 4-3/4 BP, 2 Inch BS;2;http://content.speedwaymotors.com/ProductImages/25853204720_L_fdce6697-bf25-43a1-ae04-3477d9845942.jpg;TM;0.3506609797477722;0.4107377529144287;1637606892
Aero 53-904530BLU 53 Series 15x10 Wheel, BL, 5 on 4-1/2 BP 3 Inch BS;2;http://static.speedwaymotors.com/RS/SR/Product/70/25853904530BLU_T_1a8d499a.jpg;TM;0.48993119597435;0.6128048300743103;669896245
Aero 53-984710BLU 53 Series 15x8 Wheel, BL, 5 on 4-3/4, 1 Inch BS IMCA;2;http://static.speedwaymotors.com/RS/SR/Product/64/25853984710BLU_R_1a8d11b8.jpg;TM;0.4666022360324859;0.5872732400894165;479875538
Aero 53984710WGRN 53 Series 15x8 Wheel, BL, 5 on 4-3/4, 1 BS Wissota;2;http://static.speedwaymotors.com/RS/SR/Product/29/25853984710WGRN_T_1a8d4b62.jpg;TM;0.3303457200527191;0.4372661411762237;1031246620
Aero 55-004220 55 Series 15x10 Wheel, 4-lug, 4 on 4-1/4 BP, 2 Inch BS;2;http://static.speedwaymotors.com/RS/SR/Product/9/25855004220_T_1a8d4ba7.jpg;TM;0.4029254019260406;0.4485532641410827;1683590374
Aero 56-084530 56 Series 15x8 Wheel, Spun, 5 on 4-1/2 BP, 3 Inch BS;2;https://content.speedwaymotors.com/ProductImages/25856084530_L_cca015fa-d064-42ba-ad26-2c08e36363fe.jpg;TM;0.3411494791507721;0.4099883735179901;332670210
Aero 58-905055PUR 58 Series 15x10 Wheel, SP, 5 on 5 Inch, 5-1/2 BS;2;http://static.speedwaymotors.com/RS/SR/Product/36/25858905055PUR_S_1a8d5b83.jpg;TM;0.4512262344360351;0.5728404521942139;487633233
Dunlop SP WINTER SPORT 4D 225/50 R17 94H   (CC70) MO;2;https://www.premiumfelgi.pl/environment/cache/images/300_300_productGfx_9d55ba19e13dab1b60406c5dc45f791c.jpg;TM;0.2540223002433777;0.2951043248176574;1870983199
