Caption;cluster;URL;type;mean_sscd;max_sscd;Index
Intellectual Dark Web - Unix Reboot (black background) Home Throw Pillow by Mythic Ink's Shop;4;https://cdn-images.threadless.com/threadless-media/artist_shops/shops/mythicink/products/403817/shirt-1515368492-72a10f7839d3c5cb47ac97016d87608d.png?v=3&d=eyJvbmx5X21ldGEiOiBmYWxzZSwgImZvcmNlIjogZmFsc2UsICJvcHMiOiBbWyJpZl8iLCBbeyJ0IjogImV4cHIiLCAidiI6IFsiaGFzX2FscGhhIiwgbnVsbCwgbnVsbF19LCB7InQiOiAiY29tcCIsICJ2IjogWyJ0aHJlYWRsZXNzLW1lZGlhL2FydGlzdF9zaG9wcy9zaG9wcy9teXRoaWNpbmsvcHJvZHVjdHMvNDAzODE3L3NoaXJ0LTE1MTUzNjg0OTItNzJhMTBmNzgzOWQzYzVjYjQ3YWM5NzAxNmQ4NzYwOGQucG5nIiwgW1sidHJpbSIsIFt0cnVlLCBmYWxzZV0sIHt9XSwgWyJyZXNpemUiLCBbNTYyLjUsIDU2Mi41XSwgeyJtYXhfc2NhbGUiOiAzLjB9XSwgWyJwYWQiLCBbOTMuNzUsIDkzLjc1LCA5My43NSwgOTMuNzVdLCB7ImJhY2tncm91bmQiOiAiMDAwMDAwIn1dLCBbImNhbnZhc19jZW50ZXJlZCIsIFs3NTAuMCwgNzUwLjBdLCB7ImJhY2tncm91bmQiOiAiMDAwMDAwIn1dXV19LCB7InQiOiAiY29tcCIsICJ2IjogWyJ0aHJlYWRsZXNzLW1lZGlhL2FydGlzdF9zaG9wcy9zaG9wcy9teXRoaWNpbmsvcHJvZHVjdHMvNDAzODE3L3NoaXJ0LTE1MTUzNjg0OTItNzJhMTBmNzgzOWQzYzVjYjQ3YWM5NzAxNmQ4NzYwOGQucG5nIiwgW1sicmVzaXplIiwgWzc1MC4wLCA3NTAuMF0sIHsibWF4X3NjYWxlIjogMy4wLCAic3R5bGUiOiAiQ1JPUCJ9XSwgWyJjYW52YXNfY2VudGVyZWQiLCBbNzUwLjAsIDc1MC4wXSwgeyJiYWNrZ3JvdW5kIjogImZmZmZmZiJ9XV1dfV0sIHt9XSwgWyJlbmNvZGUiLCBbIi5wbmciXSwgeyJkcGkiOiAzMDB9XSwgWyJyZXNpemUiLCBbMTQxMl0sIHt9XSwgWyJvdmVybGF5IiwgWyJ0aHJlYWRsZXNzLW1lZGlhL2FydGlzdF9zaG9wcy9vdmVybGF5cy9kNzViMWJkZGY2YTEyZjAwOTYxMDk4M2M4OTRkYzlhMC9mcm9udC0xNDc2MzkwNDMxLWFiMGRjMGIzMWUxYTg1YzNlMGE0OTAwYzUwZTkyMDhmLnBuZyJdLCB7InkiOiAyOTMsICJ4IjogMjkwLCAiYmFja2dyb3VuZCI6ICIwMDAwMDAifV0sIFsicmVzaXplIiwgWzgwMF0sIHt9XSwgWyJjYW52YXNfY2VudGVyZWQiLCBbODAwLCA4MDAsICIjZmZmZmZmIl0sIHt9XSwgWyJlbmNvZGUiLCBbImpwZyIsIDg1XSwge31dXX0=;TM;0.1602313369512558;0.2088697850704193;1873888523
MIAD Short-Sleeve Unisex T-Shirt - Money Is A Defense;4;https://cdn.shopify.com/s/files/1/2954/1904/products/mockup-d95d00c1.jpg?v=1578893309;TM;0.0658900886774063;0.2348313778638839;1365346998
Magical Thinking Adar Floor Pillow;4;https://i.pinimg.com/236x/ec/50/4b/ec504b4af017149c657967b7eb97ba14--hippie-things-hippie-lifestyle.jpg;TM;0.0038300263695418;0.0189114473760128;697709869
Meditation Floor Pillow;4;https://images-na.ssl-images-amazon.com/images/I/61UIbzHXBjL.jpg;TM;0.0188249945640563;0.0369028374552726;1742322756
Not Lazy I'm Just Relaxed (White) Home Throw Pillow by BLAZOND;4;https://cdn-images.threadless.com/threadless-media/artist_shops/shops/blazond/products/1153861/shirt-1569189242-de5a5516d524b588f1c7953922918abe.png?v=3&d=eyJvbmx5X21ldGEiOiBmYWxzZSwgImZvcmNlIjogZmFsc2UsICJvcHMiOiBbWyJpZl8iLCBbeyJ0IjogImV4cHIiLCAidiI6IFsiaGFzX2FscGhhIiwgbnVsbCwgbnVsbF19LCB7InQiOiAiY29tcCIsICJ2IjogWyJ0aHJlYWRsZXNzLW1lZGlhL2FydGlzdF9zaG9wcy9zaG9wcy9ibGF6b25kL3Byb2R1Y3RzLzExNTM4NjEvc2hpcnQtMTU2OTE4OTI0Mi1kZTVhNTUxNmQ1MjRiNTg4ZjFjNzk1MzkyMjkxOGFiZS5wbmciLCBbWyJ0cmltIiwgW3RydWUsIGZhbHNlXSwge31dLCBbInJlc2l6ZSIsIFs4ODMuOTI4NTcxNDI4NTcxMywgODgzLjkyODU3MTQyODU3MTNdLCB7Im1heF9zY2FsZSI6IDMuMH1dLCBbInBhZCIsIFsxNDcuMzIxNDI4NTcxNDI4NTYsIDE0Ny4zMjE0Mjg1NzE0Mjg1NiwgMTQ3LjMyMTQyODU3MTQyODU2LCAxNDcuMzIxNDI4NTcxNDI4NTZdLCB7ImJhY2tncm91bmQiOiAiMjIyMjIyIn1dLCBbImNhbnZhc19jZW50ZXJlZCIsIFsxMTc4LjU3MTQyODU3MTQyODQsIDExNzguNTcxNDI4NTcxNDI4NF0sIHsiYmFja2dyb3VuZCI6ICIyMjIyMjIifV1dXX0sIHsidCI6ICJjb21wIiwgInYiOiBbInRocmVhZGxlc3MtbWVkaWEvYXJ0aXN0X3Nob3BzL3Nob3BzL2JsYXpvbmQvcHJvZHVjdHMvMTE1Mzg2MS9zaGlydC0xNTY5MTg5MjQyLWRlNWE1NTE2ZDUyNGI1ODhmMWM3OTUzOTIyOTE4YWJlLnBuZyIsIFtbInJlc2l6ZSIsIFsxMTc4LjU3MTQyODU3MTQyODQsIDExNzguNTcxNDI4NTcxNDI4NF0sIHsibWF4X3NjYWxlIjogMy4wLCAic3R5bGUiOiAiQ1JPUCJ9XSwgWyJjYW52YXNfY2VudGVyZWQiLCBbMTE3OC41NzE0Mjg1NzE0Mjg0LCAxMTc4LjU3MTQyODU3MTQyODRdLCB7ImJhY2tncm91bmQiOiAiZmZmZmZmIn1dXV19XSwge31dLCBbImVuY29kZSIsIFsiLnBuZyJdLCB7ImRwaSI6IDMwMH1dLCBbInJlc2l6ZSIsIFsxNDEyXSwge31dLCBbIm92ZXJsYXkiLCBbInRocmVhZGxlc3MtbWVkaWEvYXJ0aXN0X3Nob3BzL292ZXJsYXlzLzdmMjgzNjY4YmU4NDc2NTY2MjVjYTExNzBlMTJlNGFjL2Zyb250LTE0NzYzOTA0NTAtYWIwZGMwYjMxZTFhODVjM2UwYTQ5MDBjNTBlOTIwOGYucG5nIl0sIHsieSI6IDI5MywgIngiOiAyOTAsICJiYWNrZ3JvdW5kIjogIjIyMjIyMiJ9XSwgWyJyZXNpemUiLCBbODAwXSwge31dLCBbImNhbnZhc19jZW50ZXJlZCIsIFs4MDAsIDgwMCwgIiNmZmZmZmYiXSwge31dLCBbImVuY29kZSIsIFsianBnIiwgODVdLCB7fV1dfQ==;TM;0.116035483777523;0.1980547904968261;1795555094
Octopus Swimming - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0260/8444/2166/products/octopus-swimming-rebecca-bush_6d33ddf5-563d-43b3-8e03-e7936970e573_compact.jpg?v=1590597786;TM;0.0969232991337776;0.2452747374773025;2111876173
Pink Earth 20x20 Throw Pillow;4;https://cdn11.bigcommerce.com/s-iukl88uj22/images/stencil/300x300/products/2743/4925/SK1-0011-01-20-2__31261.1619545502.jpg?c=1;TM;0.1318949609994888;0.1878813654184341;1759959960
Places Of Door County On Blue Throw Pillow;4;https://render.fineartamerica.com/images/rendered/search/throw-pillow/images/artworkimages/medium/1/places-of-door-county-on-blue-christopher-arndt.jpg?&targetx=-24&targety=-21&imagewidth=527&imageheight=792&modelwidth=479&modelheight=479&backgroundcolor=CEDCE9&orientation=0&producttype=throwpillow-14-14;TM;0.0322998091578483;0.0860399156808853;4223035
Quote Blue LOL Throw Pillow;4;http://ih0.redbubble.net/image.253268460.9653/tp,220x200,ffffff,t-pad,220x200,ffffff.6u1.jpg;TM;0.0876632183790206;0.2107202112674713;777039204
Red Mums - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0081/0601/6886/products/red-mums-cindy-boyd_4742bdac-25ea-4308-80e5-d79b5da07e40.jpg?v=1530700682;TM;0.1546672880649566;0.2709523141384125;1500366345
Rose - Throw Pillow;4;https://cdn.shopify.com/s/files/1/1702/4025/products/rose-candice-henderson_739dd506-b379-426f-ae47-818216c61518_grande.jpg?v=1571709469;TM;0.0996511131525039;0.1331031024456024;2051835277
Sapphire & Jade Stained … Throw Pillow;4;https://01.img.society6.com/society6/img/ceKcO-9b78igtaJt6Pl1b1e5O3w/h_200,w_200/pillows/~artwork/s6-0030/a/14522232_10730196.jpg;TM;0.1641021817922592;0.2588225603103637;1284420287
Saxo Turquoise  - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0019/9245/8315/products/saxo-turquoise-ahmad-austin_ecb92424-57ca-4a7b-bcd2-fe54a61ae4b8_300x.jpg?v=1571865247;TM;0.1134603768587112;0.1983734220266342;2020065897
Seal of Approval Unisex T-Shirt;4;http://ih0.redbubble.net/image.318157142.7412/ra,unisex_tshirt,x1000,9ec0d5:0d26d5c715,front-c,235,200,225,294-bg,ffffff.jpg;TM;0.1121794432401657;0.3465739786624908;526385423
Signature Purple Ombre Sugar Skull and Rose Bedding;4;https://cdn.shopify.com/s/files/1/0227/7785/products/Screenshot_2016-03-19_10.06.01_600x.jpg?v=1539293422;TM;0.3578740656375885;0.4091553092002868;1144687178
Simple Background Gradient Turquoise Blue Purple Pillow;4;http://rlv.zcache.com/simple_background_gradient_turquoise_blue_purple_pillow-r0465d412356a402c92a04be8d3599d40_i52ni_8byvr_324.jpg;TM;0.2009066045284271;0.4838331341743469;1649223832
Skull of a Skeleton with Burning Cigarette by Vincent van Gogh Throw Pillow;4;"https://ctl.s6img.com/society6/img/QHNXqBqlpXLlSBkv1eBs63eeuew/h_264,w_264/pillows/~artwork,fw_3500,fh_3500,iw_3500,ih_3500/s6-0068/a/28102253_12227800/~~/skull-of-a-skeleton-with-burning-cigarette-by-vincent-van-gogh-pillows.jpg?wait=0&amp;attempt=0";TM;0.1315030753612518;0.1952359080314636;1503706021
Space Rock Mountains 1 - Throw Pillow;4;https://cdn.shopify.com/s/files/1/1072/4592/products/space-rock-mountains-1-miabella-mojica_2b1e96e3-19c6-4133-94a8-7c62a6893c2b_compact.jpg?v=1505694988;TM;0.0666020885109901;0.1250330209732055;2122500610
Sun And Moon - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0050/5426/7492/products/sun-and-moon-teal-eye-print-store_e7ff8a1e-6e49-4fcd-a9c1-decabe5e498b_400x.jpg?v=1571708873;TM;0.1144930496811866;0.2444386780261993;93634264
The Cabin On The Hill - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0358/8715/3289/products/the-cabin-on-the-hill-eduardo-tavares_624c2934-bcc1-4044-a8cc-b566f26f1920_300x300.jpg?v=1592507564;TM;0.1095636487007141;0.1519300937652588;1836512926
Thumbprintz Splatter No I Red Floor Pillow;4;https://ak1.ostkcdn.com/images/products/9320160/P16480238.jpg;TM;-0.0039682048372924;0.0419536419212818;479774797
Tiger Wisdom - Throw Pillow;4;https://cdn.shopify.com/s/files/1/1091/2996/products/tiger-wisdom-sandy-fodey_52eb8b28-c375-495c-9b5d-a100042e1736_grande.jpg?v=1571438583;TM;0.1372857987880706;0.1925137788057327;1939219392
Untitled 4 - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0015/6827/6553/products/3-untitled-lauren-luna_7526480e-82dc-4cf5-9472-420b9b07e5b4_300x300.jpg?v=1607630779;TM;0.0705977529287338;0.1257637441158294;1212996275
Uss Independence Navy Plane  Tail  - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0012/1991/9992/products/navy-tail-don-johnston_20daabc8-bb81-4340-b0a4-365a6800ff9f_300x300.jpg?v=1571709818;TM;0.0770630538463592;0.1303096413612365;604925078
Vineyards In The Grand Duchy Of Luxembourg - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0075/3559/1537/products/vineyards-in-the-grand-duchy-of-luxembourg-malina-catoiu_8f856e35-0bee-43b0-b0e0-6f0d70422dc1_1024x1024.jpg?v=1571752429;TM;0.0928525477647781;0.1360014826059341;963175827
Vintage Tulips by William Morris Throw Pillow;4;https://rlv.zcache.co.uk/vintage_tulips_by_william_morris_throw_pillow-re3393308b5fa47a6bf322556d282b322_i5fqz_8byvr_324.jpg;TM;0.1262008100748062;0.1916291117668151;1279831441
Wild Hearts Can't Be Broken Car Seat Covers For Horse Lovers;4;https://cdn.shopify.com/s/files/1/1652/5921/products/front_3_940abb4c-4a6f-4afe-9785-4b42bdf27d8c_600x600.jpg?v=1571609183;TM;0.1996100395917892;0.3600494265556335;1164146646
Wilderness Abstract - Throw Pillow;4;https://cdn.shopify.com/s/files/1/0278/5633/9031/products/wilderness-abstract-amelia-carrie_8b17b9cd-4897-40f5-b7e5-701a705c7644_150x.jpg?v=1590004751;TM;0.0547363050282001;0.1043898463249206;20118125
move or you will be moved unisex tee;4;https://cdn.shopify.com/s/files/1/2029/9751/products/mockup-af060f80_110x110@2x.png?v=1569027433;TM;0.0564142242074012;0.1800573170185089;1867389270
