Caption;cluster;URL;type;mean_sscd;max_sscd;Index
Foyer painted in HABANERO;7;https://embed.widencdn.net/img/behr/llnec9yfum/640x640px/LH230-HABANERO-foyer.jpeg?keep=c&quality=100&u=kvjtsn;TM;0.6272227764129639;0.6930553317070007;1406943434
Foyer painted in HIGH TIDE;7;https://embed.widencdn.net/img/behr/y0w4bpiwtj/640x640px/tb_47_foyer_940x420.jpeg?keep=c&quality=100&u=kvjtsn;TM;0.3061708807945251;0.3453796505928039;1066876179
Foyer painted in KHAKI;7;https://embed.widencdn.net/img/behr/hdlpjnzr0k/640x640px/LL220-KHAKI-foyer.jpeg?keep=c&quality=100&u=kvjtsn;TM;0.6020822525024414;0.6706157326698303;683552591
Foyer painted in SALTY AIR;7;https://embed.widencdn.net/img/behr/lup9fxbskd/640x640px/LG180-01-SALTY-AIR-foyer.jpeg?keep=c&quality=100&u=kvjtsn;TM;0.4155401289463043;0.5049726963043213;1991918345
Foyer painted in WHITE;7;https://embed.widencdn.net/img/behr/hnavm38npl/640x640px/RJ110-WHITE-foyer.jpeg?keep=c&quality=100&u=kvjtsn;TM;0.3837925791740417;0.5647754669189453;879021888
Freddy Adu Signs For Yet Another Club You Probably Don't Know;7;http://cdn.pastemagazine.com/www/articles/Freddy%20Adu%20-%20Lead.jpg?635418504808909302;VM;0.8886388540267944;0.8937704563140869;337525504
Full body U-Zip main opening - Full body U-Zip main opening on front of bag for easy unloading when you get to camp;7;https://eu.gregorypacks.com/on/demandware.static/-/Library-Sites-gregory-content-library/en_SK/v1606883040757/images/seo-content/greg_freefloat-features/product-highlight_freefloat-features_full-body-u-zip-main-opening-front_111594.jpg;TM;0.1913646161556244;0.208318829536438;2026642560
Gary Ryan Moving Beyond Being Good®;7;https://gryan22.hipcast.com/albumart/1008_1585916145.jpg;VM;0.7015259861946106;0.7239014506340027;762618980
Genuine Leather Loop Band For Apple Watch Band 42mm 38mm Strap Bracelet For IWatch Series 1;7;https://ae01.alicdn.com/kf/HTB1g8fZinwKL1JjSZFgq6z6aVXax/V%C3%A9ritable-Cuir-Boucle-Bande-pour-Apple-Bande-de-Montre-42mm-38mm-Bracelet-Bracelet-pour-iWatch-S%C3%A9rie.jpg_200x200.jpg;TM;0.0311494562774896;0.0817412436008453;183507587
If Barbie Were The Face of The World's Most Famous Paintings;7;http://cdn.pastemagazine.com/www/articles/barbie_lead.jpg?635739064371483286;VM;0.8840009570121765;0.8900688886642456;530890567
Insights with Laura Powers;7;https://healingpowers.hipcast.com/albumart/1002_1574160114.jpg;VM;0.8474085927009583;0.8516373634338379;453829331
J Dilla's Synthesizers, Equipment Donated to Smithsonian Museum;7;http://cdn.pastemagazine.com/www/articles/9870ebccb0c3407fcd0ffc1cd2d5a3cd.jpg?635416072474042721;VM;0.7087830305099487;0.7381871938705444;2052800505
Kitchen painted in SHIMMERING GREEN;7;https://embed.widencdn.net/img/behr/id6tlgpgbd/640x640px/LF170-01-SHIMMERING-GREEN-kitchen.jpeg?keep=c&crop=yes&quality=100&u=kvjtsn;VM;0.3941359519958496;0.7172757387161255;1961538226
Living in the Light with Ann Graham Lotz;7;https://curtismediagroup.hipcast.com/albumart/1506_1611049177.jpg;VM;0.9582650065422058;0.960526406764984;1626996908
Makes You Happier T-Shirt text - Do more of what makes you happier - white on grey - Happier Place;7;https://happier.place/wp-content/uploads/2018/07/Happier_Tshirt_DoMoreOfWhatMakesYouHappier-416x416.jpg;TM;0.024144260212779;0.1022120118141174;1480833546
Market position of the selected technologies;7;https://w3techs.com/diagram/market_technology/cm-joomla,cm-level9cms,cm-nucleus,cm-sitoo;VM;0.6298538446426392;0.7062196135520935;1520346253
Morkie Shirts - If I Can't Bring My Morkie I'm Not Going Unisex T-Shirt Morkies Gifts-HollyWood & Twine;7;https://cdn.shopify.com/s/files/1/1371/3803/products/front_249dd74d-eb33-4256-bc02-51478d51e2f5_300x300.png?v=1571439185;TM;0.032157976180315;0.1260645687580108;1493029677
Mothers influence on her young hippo;7;https://bridgepoint.hipcast.com/albumart/1255_1611128821.jpg;VM;0.9016762971878052;0.907255232334137;964841345
Netflix Hits 50 Million Subscribers;7;http://cdn.pastemagazine.com/www/articles/netflix%20leaddd.jpeg?635416137361756932;VM;0.7179439663887024;0.7688599824905396;850267749
Netflix Strikes Deal with AT&T for Faster Streaming;7;http://cdn.pastemagazine.com/www/articles/netflix%20leaddd.jpeg?635424148611217868;VM;0.7487396001815796;0.7723124027252197;1349117865
Passion. Podcast. Profit.;7;https://onlinecoach1.hipcast.com/albumart/1001_1498664411.jpg;VM;0.6819978952407837;0.750901460647583;1336805127
Set of 6 Brother TZe-231 Black on White P-Touch Label;7;https://www.inkcloners.com/images/Brother/TZe-231-6.jpg?482;VM;0.9342464208602904;0.9372730255126952;79476945
Simple Floral Pave Utpala Garnet Ring with Amethyst and Pink Tourmaline in 18k Yellow Gold;7;https://cdn.azeera.com/product/AZ1980/AZ1980_V1_YG/Garnet/200/AZ1980_V1_YG_Garnet_Amethyst_PinkTourmaline.jpg;TM;;;79571322
Sound Advice with John W Doyle;7;https://johnwdoyle.hipcast.com/albumart/1000_1435926108.jpg;VM;0.7922539710998535;0.7998278141021729;1733826088
Sparco PODIO 8,5x19 5/112 ET 38 GLOSS BLACK;7;https://mb-felgen.de/media/images/info/sparco-podio-gloss-black.jpg;TM;0.3036988377571106;0.4744662940502167;1429218888
Stephen Colbert Gets His Face on a Bottle with Col'Brew Coffee;7;http://cdn.pastemagazine.com/www/articles/ColbertColBrewLead.jpg?635769157776872265;VM;0.7364301681518555;0.8270353078842163;105258619
Talks on the Precepts and Buddhist Ethics;7;https://kargetsi.hipcast.com/albumart/1002_1412114076.jpg;VM;0.8368366956710815;0.8456144332885742;455502462
The Happy Scientist;7;https://bitesize.hipcast.com/albumart/1007_1601032671.jpg;VM;0.8319190144538879;0.8592857122421265;1545085944
The Health Mastery Café with Dr. Dave;7;https://hmcafe.hipcast.com/albumart/1001_1498140766.jpg;VM;0.8173303604125977;0.8226404190063477;1128280512
The No Limits Business Woman Podcast;7;https://onlinecoach1.hipcast.com/albumart/1000_1618923228.jpg;VM;0.8392826318740845;0.8467365503311157;1030727993
Waterford Sand Silk Stripe Swatch;7;http://www.halfpricedrapes.us/Resources/halfpricedraps/product/medium/DS-SLK83-SW_14357.jpg?5194;TM;0.0389867536723613;0.1074917167425155;937045133
Willy Wonka - Oh, you are in IB? Please tell me how much smarter you are than everyone else;7;https://memegenerator.net/img/instances/29839010/oh-you-are-in-ib-please-tell-me-how-much-smarter-you-are-than-everyone-else.jpg;VM;0.8297351002693176;0.837750256061554;910781822
super bold emerald water wall mural for a relaxing touch;7;https://i.pinimg.com/originals/63/75/cf/6375cf40c0eb4007075875764d3c1200.jpg;TM;0.0712246745824813;0.1430670619010925;1710402174
Умные часы APPLE Watch Nike Series 5 44mm Silver Aluminium with Pure Platinum-Black Sport Band SM - ML MX3V2RU/A;7;http://static.pleer.ru/i/gp/673/206/norm.jpg;TM;0.1325145363807678;0.3065685927867889;1386355658
Шина Pirelli Scorpion Verde All Season 255/60 R18 112H;7;http://cs1.clodo.ru/v1/CLODO_d32f0db1fb5e5e7db9abc9078a667c1e/upload-99ff95d4ab370cc0586524631f0e7f48/resize_cache/21236/9bc0f633d4e692d7266466315dcc1fa7/iblock/384/384e7bb2022f75052c1149cf19e2fa13/ec40242645e7883862d5b66deff5feb8.jpg;TM;0.4281373023986816;0.4976195693016052;1256360815
